    0.0015419086    -0.0010695445     0.0004269274
    0.0013612731    -0.0013890549    -0.0009419785
   -0.0009836480    -0.0008463730     0.0020100357
    0.0001925551    -0.0007776519     0.0022064241
   -0.0012691678    -0.0001448646    -0.0049006352
   -0.0009818297    -0.0006567414    -0.0025163218
   -0.0000066117    -0.0007325536    -0.0016508726
   -0.0005620221    -0.0001708149    -0.0005369182
    0.0003118372    -0.0012839257     0.0010132000
   -0.0009233063    -0.0000796434    -0.0001506583
   -0.0007560680    -0.0002929246    -0.0002581593
    0.0007596824    -0.0005483963    -0.0005355482
   -0.0008265039    -0.0015972633    -0.0017374825
    0.0005497731     0.0008389535    -0.0032158090
   -0.0006845007    -0.0007168072     0.0034495834
   -0.0014312427     0.0019499341     0.0025890913
   -0.0015891135     0.0000931911     0.0029716760
   -0.0004609348    -0.0001514091     0.0036653495
    0.0007094014    -0.0005179988     0.0017006352
    0.0000110664     0.0027276483     0.0001335352
   -0.0014542902     0.0023588077     0.0042144227
   -0.0028292309    -0.0009963575     0.0019133668
    0.0002795454    -0.0002710955     0.0018664550
   -0.0000530291     0.0019787670    -0.0033048225
    0.0027616899     0.0048726836     0.0000584881
   -0.0020193589    -0.0021885172    -0.0010010524
   -0.0040475781    -0.0037839149    -0.0108407849
    0.0025952893    -0.0027161032    -0.0070778906
   -0.0006565891    -0.0027330487    -0.0034913449
   -0.0015013482     0.0006901445    -0.0047183971
    0.0107717719    -0.0056558858    -0.0089352843
    0.0041702569    -0.0026101343    -0.0083118688
    0.0063498664     0.0028338995    -0.0062182717
   -0.0005977362     0.0048341282    -0.0032116149
   -0.0071183727     0.0012526893    -0.0056656550
    0.0041943261     0.0006400804    -0.0006236151
    0.0013615514     0.0029194986     0.0007707997
   -0.0019219910     0.0032922052     0.0005362257
   -0.0100029649    -0.0002325891     0.0006167759
    0.0032406919     0.0015318276    -0.0001952605
   -0.0098436868     0.0052408487     0.0045488152
   -0.0122654361    -0.0049372625    -0.0041697385
   -0.0022135402    -0.0145012645    -0.0062075848
   -0.0118723082    -0.0082577350     0.0074965320
    0.0020325230    -0.0158499998     0.0072788285
    0.0122703184    -0.0105954337     0.0026652480
    0.0152984999    -0.0044097114     0.0002486019
    0.0158047392     0.0043426660     0.0026485706
    0.0063823867     0.0152731123     0.0047842327
   -0.0120635173     0.0007452913     0.0101219932
    0.0017523727    -0.0064728538     0.0157884318
    0.0076383088     0.0012478063     0.0158504108
   -0.0037053611     0.0109053480     0.0123868603
   -0.0089004720     0.0036929701     0.0119013464
    0.0016738312     0.0000869066     0.0068149345
    0.0019364526     0.0021089488     0.0043233093
   -0.0032461794    -0.0041452217     0.0056733008
    0.0030066888    -0.0044482091     0.0039123476
    0.0041822351    -0.0005085588     0.0020778961
   -0.0054009886    -0.0042439274    -0.0020238187
   -0.0024590662    -0.0058005909    -0.0010876834
    0.0019186168    -0.0044875203    -0.0010976015
   -0.0050330478     0.0117807474     0.0018148244
   -0.0071619643     0.0004970654    -0.0006829330
   -0.0027133048    -0.0051678452    -0.0005298970
    0.0018456032    -0.0033813236     0.0001301456
   -0.0054550528     0.0078629650    -0.0028309020
   -0.0042917708    -0.0012635268    -0.0062156559
    0.0023760683    -0.0028164607    -0.0036650361
   -0.0000188550     0.0016092477    -0.0060486208
    0.0008089871    -0.0003008209     0.0046949427
   -0.0018830647    -0.0044206343     0.0018711367
    0.0039076732    -0.0051763734     0.0033114491
    0.0063392414     0.0003029545     0.0032744486
    0.0049687264     0.0026039420    -0.0022527905
   -0.0020623506    -0.0049103208    -0.0019321605
    0.0043494206    -0.0056305649    -0.0031295143
    0.0070103614     0.0003146855    -0.0030549688
   -0.0021710479    -0.0023118414    -0.0041847977
    0.0014806034    -0.0002162955    -0.0060115435
   -0.0024111634     0.0026997703     0.0051605895
   -0.0018387510     0.0073028340     0.0016910024
   -0.0074416415     0.0023481395     0.0021496207
   -0.0049658236    -0.0037316034     0.0005695483
   -0.0010583679     0.0070700012    -0.0055451806
   -0.0068158411     0.0020212085    -0.0054758156
   -0.0038587886    -0.0040464805    -0.0046801501
    0.0022515723     0.0003672575    -0.0110570710
   -0.0006559625    -0.0003080299     0.0058607882
    0.0002928645     0.0047753068     0.0051476508
    0.0036061407    -0.0005086758     0.0055883670
    0.0044974531     0.0058278489     0.0006406960
   -0.0003510497     0.0066102420    -0.0006987356
    0.0048423354     0.0008618452     0.0035265987
    0.0009396346     0.0063199379    -0.0062488524
   -0.0036267662    -0.0011336649     0.0048404725
    0.0010605970    -0.0017353920     0.0057544246
   -0.0057594889    -0.0004866846    -0.0000521843
   -0.0050888866    -0.0055331111     0.0012309066
   -0.0027632921    -0.0060126299     0.0037783940
   -0.0038909174    -0.0036789457    -0.0055310423
    0.0034670468     0.0058274495    -0.0006000041
   -0.0039956116     0.0074537431     0.0004828553
    0.0060942288     0.0010188333    -0.0014593393
   -0.0019255353     0.0063950026    -0.0055786699
   -0.0104169782     0.0044568817    -0.0012496925
   -0.0008182641    -0.0037204677    -0.0054146544
    0.0038254176     0.0004559913    -0.0067769085
   -0.0034099240     0.0008194917    -0.0074396521
    0.0006744495    -0.0010454028     0.0056648628
